"","Primer_name","Reads","Genus","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"196","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",2768,"Helicostylum",80290,0.0344750280234151,"Eukaryota","18S",400,300,"Test"
"197","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",1092,"Heteromita",80290,0.0136006974716652,"Eukaryota","18S",400,300,"Test"
"198","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",104,"Holtermannia",80290,0.00129530452111097,"Eukaryota","18S",400,300,"Test"
"199","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",3,"Hyphochytrium",80290,3.73645534935858e-05,"Eukaryota","18S",400,300,"Test"
"200","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",16,"Ischnamoeba",80290,0.000199277618632457,"Eukaryota","18S",400,300,"Test"
"201","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",6,"Isospora",80290,7.47291069871715e-05,"Eukaryota","18S",400,300,"Test"
"202","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",101,"Jimgerdemannia",80290,0.00125793996761739,"Eukaryota","18S",400,300,"Test"
"203","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",43,"Kionochaeta",80290,0.000535558600074729,"Eukaryota","18S",400,300,"Test"
"204","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",362,"Kodamaea",80290,0.00450865612155935,"Eukaryota","18S",400,300,"Test"
"205","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",51,"Lagynophrya",80290,0.000635197409390958,"Eukaryota","18S",400,300,"Test"
"206","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",27,"Lectera",80290,0.000336280981442272,"Eukaryota","18S",400,300,"Test"
"207","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",8,"Lepidisis",80290,9.96388093162287e-05,"Eukaryota","18S",400,300,"Test"
"208","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",32,"Leptosphaeria",80290,0.000398555237264915,"Eukaryota","18S",400,300,"Test"
"209","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",191,"Lichtheimia",80290,0.00237887657242496,"Eukaryota","18S",400,300,"Test"
"210","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",6,"Lodderomyces",80290,7.47291069871715e-05,"Eukaryota","18S",400,300,"Test"
"211","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",74,"Lopharia",80290,0.000921658986175115,"Eukaryota","18S",400,300,"Test"
"212","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Lucilia",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"213","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",27,"Lycoperdon",80290,0.000336280981442272,"Eukaryota","18S",400,300,"Test"
"214","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",359,"Malassezia",80290,0.00447129156806576,"Eukaryota","18S",400,300,"Test"
"215","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",51,"Mattesia",80290,0.000635197409390958,"Eukaryota","18S",400,300,"Test"
"216","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",479,"Metschnikowia",80290,0.00596587370780919,"Eukaryota","18S",400,300,"Test"
"217","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",374,"Microascus",80290,0.00465811433553369,"Eukaryota","18S",400,300,"Test"
"218","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",148,"Mollisia",80290,0.00184331797235023,"Eukaryota","18S",400,300,"Test"
"219","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",6,"Monoblepharis",80290,7.47291069871715e-05,"Eukaryota","18S",400,300,"Test"
"220","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",31971,"Monocystis",80290,0.398194046581143,"Eukaryota","18S",400,300,"Test"
"221","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",699,"Mortierella",80290,0.00870594096400548,"Eukaryota","18S",400,300,"Test"
"222","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",5047,"Mucor",80290,0.0628596338273758,"Eukaryota","18S",400,300,"Test"
"223","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",59,"Mycamoeba",80290,0.000734836218707186,"Eukaryota","18S",400,300,"Test"
"224","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",14,"Myrmecia",80290,0.0001743679163034,"Eukaryota","18S",400,300,"Test"
"225","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",250,"Nectria",80290,0.00311371279113215,"Eukaryota","18S",400,300,"Test"
"226","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",28,"Neocercomonas",80290,0.0003487358326068,"Eukaryota","18S",400,300,"Test"
"227","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",2,"Newbya",80290,2.49097023290572e-05,"Eukaryota","18S",400,300,"Test"
"228","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",10,"Niesslia",80290,0.000124548511645286,"Eukaryota","18S",400,300,"Test"
"229","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Nolandella",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"230","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",5,"Nudifila",80290,6.22742558226429e-05,"Eukaryota","18S",400,300,"Test"
"231","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",11,"Ochromonas",80290,0.000137003362809814,"Eukaryota","18S",400,300,"Test"
"232","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",8,"Ophiostoma",80290,9.96388093162287e-05,"Eukaryota","18S",400,300,"Test"
"233","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",33,"Orciraptor",80290,0.000411010088429443,"Eukaryota","18S",400,300,"Test"
"234","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",4,"Palustrimonas",80290,4.98194046581143e-05,"Eukaryota","18S",400,300,"Test"
"235","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",3,"Paracercomonas",80290,3.73645534935858e-05,"Eukaryota","18S",400,300,"Test"
"236","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",17,"Paraenchelys",80290,0.000211732469796986,"Eukaryota","18S",400,300,"Test"
"237","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",17,"Paramicrosporidium",80290,0.000211732469796986,"Eukaryota","18S",400,300,"Test"
"238","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",58,"Parathyridaria",80290,0.000722381367542658,"Eukaryota","18S",400,300,"Test"
"239","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",42,"Paulschulzia",80290,0.0005231037489102,"Eukaryota","18S",400,300,"Test"
"240","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",51,"Paxillus",80290,0.000635197409390958,"Eukaryota","18S",400,300,"Test"
"241","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",389,"Periconia",80290,0.00484493710300162,"Eukaryota","18S",400,300,"Test"
"242","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",29,"Phaeosphaeria",80290,0.000361190683771329,"Eukaryota","18S",400,300,"Test"
"243","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",206,"Phallus",80290,0.00256569933989289,"Eukaryota","18S",400,300,"Test"
"244","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",58,"Phialophora",80290,0.000722381367542658,"Eukaryota","18S",400,300,"Test"
"245","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",506,"Phycomyces",80290,0.00630215468925146,"Eukaryota","18S",400,300,"Test"
"246","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",30,"Physoderma",80290,0.000373645534935858,"Eukaryota","18S",400,300,"Test"
"247","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",386,"Pichia",80290,0.00480757254950803,"Eukaryota","18S",400,300,"Test"
"248","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",2738,"Pilaira",80290,0.0341013824884793,"Eukaryota","18S",400,300,"Test"
"249","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",5,"Pinus",80290,6.22742558226429e-05,"Eukaryota","18S",400,300,"Test"
"250","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",57,"Piptocephalis",80290,0.000709926516378129,"Eukaryota","18S",400,300,"Test"
"251","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",14,"Platyophrya",80290,0.0001743679163034,"Eukaryota","18S",400,300,"Test"
"252","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",2,"Polychytrium",80290,2.49097023290572e-05,"Eukaryota","18S",400,300,"Test"
"253","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",36,"Polytomella",80290,0.000448374641923029,"Eukaryota","18S",400,300,"Test"
"254","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",67,"Proleptomonas",80290,0.000834475028023415,"Eukaryota","18S",400,300,"Test"
"255","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",70,"Prototheca",80290,0.000871839581517001,"Eukaryota","18S",400,300,"Test"
"256","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",15,"Pseudochlorella",80290,0.000186822767467929,"Eukaryota","18S",400,300,"Test"
"257","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",37,"Pseudomicrostroma",80290,0.000460829493087558,"Eukaryota","18S",400,300,"Test"
"258","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Pseudoplatyophrya",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"259","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",55,"Pseudotremella",80290,0.000685016814049072,"Eukaryota","18S",400,300,"Test"
"260","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",27,"Pseudozyma",80290,0.000336280981442272,"Eukaryota","18S",400,300,"Test"
"261","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",32,"Ramophialophora",80290,0.000398555237264915,"Eukaryota","18S",400,300,"Test"
"262","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",38,"Rhizaspis",80290,0.000473284344252086,"Eukaryota","18S",400,300,"Test"
"263","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",28,"Rhizidiomyces",80290,0.0003487358326068,"Eukaryota","18S",400,300,"Test"
"264","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Rhizophlyctis",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"265","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",61,"Rhizophydium",80290,0.000759745921036244,"Eukaryota","18S",400,300,"Test"
"266","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",487,"Rhizopogon",80290,0.00606551251712542,"Eukaryota","18S",400,300,"Test"
"267","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",84,"Rhizopus",80290,0.0010462074978204,"Eukaryota","18S",400,300,"Test"
"268","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",19,"Rhogostoma",80290,0.000236642172126043,"Eukaryota","18S",400,300,"Test"
"269","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",69,"Saccharomyces",80290,0.000859384730352472,"Eukaryota","18S",400,300,"Test"
"270","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",10,"Saccobolus",80290,0.000124548511645286,"Eukaryota","18S",400,300,"Test"
"271","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",524,"Sarcocystis",80290,0.00652634201021298,"Eukaryota","18S",400,300,"Test"
"272","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",624,"Scopulariopsis",80290,0.00777182712666584,"Eukaryota","18S",400,300,"Test"
"273","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",90,"Serpula",80290,0.00112093660480757,"Eukaryota","18S",400,300,"Test"
"274","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",11,"Sistotrema",80290,0.000137003362809814,"Eukaryota","18S",400,300,"Test"
"275","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",15,"Solicoccozyma",80290,0.000186822767467929,"Eukaryota","18S",400,300,"Test"
"276","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",46,"Sordaria",80290,0.000572923153568315,"Eukaryota","18S",400,300,"Test"
"277","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",8,"Sorogena",80290,9.96388093162287e-05,"Eukaryota","18S",400,300,"Test"
"278","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",150,"Spathidium",80290,0.00186822767467929,"Eukaryota","18S",400,300,"Test"
"279","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",21,"Spencermartinsiella",80290,0.0002615518744551,"Eukaryota","18S",400,300,"Test"
"280","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Spheciospongia",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"281","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",10,"Spongiochloris",80290,0.000124548511645286,"Eukaryota","18S",400,300,"Test"
"282","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",590,"Spongomonas",80290,0.00734836218707186,"Eukaryota","18S",400,300,"Test"
"283","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",125,"Spumella",80290,0.00155685639556607,"Eukaryota","18S",400,300,"Test"
"284","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Stachybotrys",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"285","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",28,"Stachylidium",80290,0.0003487358326068,"Eukaryota","18S",400,300,"Test"
"286","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",98,"Starmerella",80290,0.0012205754141238,"Eukaryota","18S",400,300,"Test"
"287","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",17,"Stichococcus",80290,0.000211732469796986,"Eukaryota","18S",400,300,"Test"
"288","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",68,"Striaticonidium",80290,0.000846929879187944,"Eukaryota","18S",400,300,"Test"
"289","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",28,"Suillus",80290,0.0003487358326068,"Eukaryota","18S",400,300,"Test"
"290","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",231,"Symbiochloris",80290,0.0028770706190061,"Eukaryota","18S",400,300,"Test"
"291","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",63,"Syncystis",80290,0.000784655623365301,"Eukaryota","18S",400,300,"Test"
"292","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",11,"Taphrina",80290,0.000137003362809814,"Eukaryota","18S",400,300,"Test"
"293","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",3054,"Tausonia",80290,0.0380371154564703,"Eukaryota","18S",400,300,"Test"
"294","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",54,"Telaepolella",80290,0.000672561962884543,"Eukaryota","18S",400,300,"Test"
"295","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",108,"Tetrachaetum",80290,0.00134512392576909,"Eukaryota","18S",400,300,"Test"
"296","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",18,"Thecaphora",80290,0.000224187320961515,"Eukaryota","18S",400,300,"Test"
"297","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",19,"Thielavia",80290,0.000236642172126043,"Eukaryota","18S",400,300,"Test"
"298","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",35,"Tomentella",80290,0.0004359197907585,"Eukaryota","18S",400,300,"Test"
"299","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",87,"Torula",80290,0.00108357205131399,"Eukaryota","18S",400,300,"Test"
"300","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",2,"Trachelophyllum",80290,2.49097023290572e-05,"Eukaryota","18S",400,300,"Test"
"301","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",1291,"Trebouxia",80290,0.0160792128534064,"Eukaryota","18S",400,300,"Test"
"302","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",39,"Trechispora",80290,0.000485739195416615,"Eukaryota","18S",400,300,"Test"
"303","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",14,"Trichosporon",80290,0.0001743679163034,"Eukaryota","18S",400,300,"Test"
"304","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",110,"Trinema",80290,0.00137003362809814,"Eukaryota","18S",400,300,"Test"
"305","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",7,"Uebelmesseromyces",80290,8.71839581517001e-05,"Eukaryota","18S",400,300,"Test"
"306","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",9,"Urocystis",80290,0.000112093660480757,"Eukaryota","18S",400,300,"Test"
"307","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",18,"Viridiraptor",80290,0.000224187320961515,"Eukaryota","18S",400,300,"Test"
"308","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",77,"Vishniacozyma",80290,0.000959023539668701,"Eukaryota","18S",400,300,"Test"
"309","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",11,"Volutella",80290,0.000137003362809814,"Eukaryota","18S",400,300,"Test"
"310","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",162,"Wallemia",80290,0.00201768588865363,"Eukaryota","18S",400,300,"Test"
"311","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",36,"Wickerhamomyces",80290,0.000448374641923029,"Eukaryota","18S",400,300,"Test"
"312","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",20,"Yamadazyma",80290,0.000249097023290572,"Eukaryota","18S",400,300,"Test"
"313","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",528,"Yarrowia",80290,0.00657616141487109,"Eukaryota","18S",400,300,"Test"
"314","18S_0067a_deg_3Mod_53_F.NSR399_3Mod_53_R",10,"Zoophthora",80290,0.000124548511645286,"Eukaryota","18S",400,300,"Test"
"315","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",3,"Absidia",154243,1.94498291656672e-05,"Eukaryota","18S",400,300,"Test"
"316","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",35,"Acanthamoeba",154243,0.00022691467359945,"Eukaryota","18S",400,300,"Test"
"317","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",50,"Acarus",154243,0.000324163819427786,"Eukaryota","18S",400,300,"Test"
"318","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",119,"Acremonium",154243,0.000771509890238131,"Eukaryota","18S",400,300,"Test"
"319","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",8,"Acrogenospora",154243,5.18662111084458e-05,"Eukaryota","18S",400,300,"Test"
"320","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",181,"Acrostalagmus",154243,0.00117347302632859,"Eukaryota","18S",400,300,"Test"
"321","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",1501,"Adelina",154243,0.00973139785922214,"Eukaryota","18S",400,300,"Test"
"322","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",139,"Allantion",154243,0.000901175418009245,"Eukaryota","18S",400,300,"Test"
"323","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",160,"Allapsa",154243,0.00103732422216892,"Eukaryota","18S",400,300,"Test"
"324","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",20,"Ampelomyces",154243,0.000129665527771114,"Eukaryota","18S",400,300,"Test"
"325","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",4,"Angulamoeba",154243,2.59331055542229e-05,"Eukaryota","18S",400,300,"Test"
"326","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",73,"Anomoporia",154243,0.000473279176364568,"Eukaryota","18S",400,300,"Test"
"327","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",8,"Anurofeca",154243,5.18662111084458e-05,"Eukaryota","18S",400,300,"Test"
"328","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",3330,"Apatococcus",154243,0.0215893103738906,"Eukaryota","18S",400,300,"Test"
"329","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",24,"Aphanoascus",154243,0.000155598633325337,"Eukaryota","18S",400,300,"Test"
"330","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",7,"Aphelidium",154243,4.538293471989e-05,"Eukaryota","18S",400,300,"Test"
"331","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",105,"Apiotrichum",154243,0.000680744020798351,"Eukaryota","18S",400,300,"Test"
"332","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",6,"Apocyrtolophosis",154243,3.88996583313343e-05,"Eukaryota","18S",400,300,"Test"
"333","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",124,"Arachniotus",154243,0.000803926272180909,"Eukaryota","18S",400,300,"Test"
"334","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",57,"Arachnomyces",154243,0.000369546754147676,"Eukaryota","18S",400,300,"Test"
"335","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",106,"Archaeorhizomyces",154243,0.000687227297186906,"Eukaryota","18S",400,300,"Test"
"336","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",272,"Arcuospathidium",154243,0.00176345117768716,"Eukaryota","18S",400,300,"Test"
"337","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",990,"Arthrinium",154243,0.00641844362467016,"Eukaryota","18S",400,300,"Test"
"338","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",52,"Arthrobotrys",154243,0.000337130372204897,"Eukaryota","18S",400,300,"Test"
"339","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",487,"Arthroderma",154243,0.00315735560122664,"Eukaryota","18S",400,300,"Test"
"340","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",64,"Ascobolus",154243,0.000414929688867566,"Eukaryota","18S",400,300,"Test"
"341","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",2541,"Aspergillus",154243,0.0164740053033201,"Eukaryota","18S",400,300,"Test"
"342","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",149,"Auxarthron",154243,0.000966008181894802,"Eukaryota","18S",400,300,"Test"
"343","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",100,"Bacillicladium",154243,0.000648327638855572,"Eukaryota","18S",400,300,"Test"
"344","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",41,"Balamuthia",154243,0.000265814331930785,"Eukaryota","18S",400,300,"Test"
"345","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",31,"Barnettozyma",154243,0.000200981568045227,"Eukaryota","18S",400,300,"Test"
"346","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",3,"Blepharisma",154243,1.94498291656672e-05,"Eukaryota","18S",400,300,"Test"
"347","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",631,"Bodomorpha",154243,0.00409094740117866,"Eukaryota","18S",400,300,"Test"
"348","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",34,"Bracteacoccus",154243,0.000220431397210895,"Eukaryota","18S",400,300,"Test"
"349","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",12,"Bradymyces",154243,7.77993166626686e-05,"Eukaryota","18S",400,300,"Test"
"350","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",12,"Byssoascus",154243,7.77993166626686e-05,"Eukaryota","18S",400,300,"Test"
"351","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",4006,"Candida",154243,0.0259720052125542,"Eukaryota","18S",400,300,"Test"
"352","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",165,"Capsellina",154243,0.00106974060411169,"Eukaryota","18S",400,300,"Test"
"353","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",13,"Cavernomonas",154243,8.42825930512244e-05,"Eukaryota","18S",400,300,"Test"
"354","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",96,"Cephalotheca",154243,0.000622394533301349,"Eukaryota","18S",400,300,"Test"
"355","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",1819,"Cephalotrichum",154243,0.0117930797507829,"Eukaryota","18S",400,300,"Test"
"356","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",41,"Ceratiomyxella",154243,0.000265814331930785,"Eukaryota","18S",400,300,"Test"
"357","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",159,"Cercomonas",154243,0.00103084094578036,"Eukaryota","18S",400,300,"Test"
"358","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",69,"Chaetomium",154243,0.000447346070810345,"Eukaryota","18S",400,300,"Test"
"359","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",6,"Chalazion",154243,3.88996583313343e-05,"Eukaryota","18S",400,300,"Test"
"360","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",41,"Chlamydomonas",154243,0.000265814331930785,"Eukaryota","18S",400,300,"Test"
"361","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",208,"Chlamydomyzium",154243,0.00134852148881959,"Eukaryota","18S",400,300,"Test"
"362","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",540,"Chloroidium",154243,0.00350096924982009,"Eukaryota","18S",400,300,"Test"
"363","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",42,"Chloromonas",154243,0.00027229760831934,"Eukaryota","18S",400,300,"Test"
"364","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",37,"Chloropicon",154243,0.000239881226376562,"Eukaryota","18S",400,300,"Test"
"365","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",25,"Chlorosarcinopsis",154243,0.000162081909713893,"Eukaryota","18S",400,300,"Test"
"366","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",32,"Cladophialophora",154243,0.000207464844433783,"Eukaryota","18S",400,300,"Test"
