"","Primer_name","Family","Reads","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"1981","Prot1702_32_F.EukB_MV_25_R","Aspergillaceae",202,13693,0.0147520630979333,"Eukaryota","18S",500,400,"Test"
"1982","Prot1702_32_F.EukB_MV_25_R","Brassicaceae",8,13693,0.000584240122690426,"Eukaryota","18S",500,400,"Test"
"1983","Prot1702_32_F.EukB_MV_25_R","Canidae",2,13693,0.000146060030672606,"Eukaryota","18S",500,400,"Test"
"1984","Prot1702_32_F.EukB_MV_25_R","Capillariidae",4,13693,0.000292120061345213,"Eukaryota","18S",500,400,"Test"
"1985","Prot1702_32_F.EukB_MV_25_R","Cercomonadidae",21,13693,0.00153363032206237,"Eukaryota","18S",500,400,"Test"
"1986","Prot1702_32_F.EukB_MV_25_R","Chenopodiaceae",2,13693,0.000146060030672606,"Eukaryota","18S",500,400,"Test"
"1987","Prot1702_32_F.EukB_MV_25_R","Chlamydomonadaceae",6,13693,0.000438180092017819,"Eukaryota","18S",500,400,"Test"
"1988","Prot1702_32_F.EukB_MV_25_R","Chlorellaceae",138,13693,0.0100781421164098,"Eukaryota","18S",500,400,"Test"
"1989","Prot1702_32_F.EukB_MV_25_R","Colpodellidae",104,13693,0.00759512159497553,"Eukaryota","18S",500,400,"Test"
"1990","Prot1702_32_F.EukB_MV_25_R","Crenosomatidae",858,13693,0.0626597531585482,"Eukaryota","18S",500,400,"Test"
"1991","Prot1702_32_F.EukB_MV_25_R","Cryptosporidiidae",11,13693,0.000803330168699335,"Eukaryota","18S",500,400,"Test"
"1992","Prot1702_32_F.EukB_MV_25_R","Cystofilobasidiaceae",91,13693,0.00664573139560359,"Eukaryota","18S",500,400,"Test"
"1993","Prot1702_32_F.EukB_MV_25_R","Debaryomycetaceae",79,13693,0.00576937121156795,"Eukaryota","18S",500,400,"Test"
"1994","Prot1702_32_F.EukB_MV_25_R","Dipodascaceae",66,13693,0.00481998101219601,"Eukaryota","18S",500,400,"Test"
"1995","Prot1702_32_F.EukB_MV_25_R","Gregarinidae",3,13693,0.00021909004600891,"Eukaryota","18S",500,400,"Test"
"1996","Prot1702_32_F.EukB_MV_25_R","Haemonchidae",146,13693,0.0106623822391003,"Eukaryota","18S",500,400,"Test"
"1997","Prot1702_32_F.EukB_MV_25_R","Hydnodontaceae",5,13693,0.000365150076681516,"Eukaryota","18S",500,400,"Test"
"1998","Prot1702_32_F.EukB_MV_25_R","Hypsibiidae",12,13693,0.000876360184035639,"Eukaryota","18S",500,400,"Test"
"1999","Prot1702_32_F.EukB_MV_25_R","Leucosporidiaceae",11,13693,0.000803330168699335,"Eukaryota","18S",500,400,"Test"
"2000","Prot1702_32_F.EukB_MV_25_R","Lichtheimiaceae",2,13693,0.000146060030672606,"Eukaryota","18S",500,400,"Test"
"2001","Prot1702_32_F.EukB_MV_25_R","Malasseziaceae",33,13693,0.00240999050609801,"Eukaryota","18S",500,400,"Test"
"2002","Prot1702_32_F.EukB_MV_25_R","Massarinaceae",23,13693,0.00167969035273497,"Eukaryota","18S",500,400,"Test"
"2003","Prot1702_32_F.EukB_MV_25_R","Meripilaceae",9,13693,0.000657270138026729,"Eukaryota","18S",500,400,"Test"
"2004","Prot1702_32_F.EukB_MV_25_R","Metastrongylidae",26,13693,0.00189878039874388,"Eukaryota","18S",500,400,"Test"
"2005","Prot1702_32_F.EukB_MV_25_R","Metschnikowiaceae",12,13693,0.000876360184035639,"Eukaryota","18S",500,400,"Test"
"2006","Prot1702_32_F.EukB_MV_25_R","Monocystidae",1542,13693,0.11261228364858,"Eukaryota","18S",500,400,"Test"
"2007","Prot1702_32_F.EukB_MV_25_R","Mrakiaceae",174,13693,0.0127072226685168,"Eukaryota","18S",500,400,"Test"
"2008","Prot1702_32_F.EukB_MV_25_R","Mucoraceae",758,13693,0.0553567516249178,"Eukaryota","18S",500,400,"Test"
"2009","Prot1702_32_F.EukB_MV_25_R","Myobiidae",9,13693,0.000657270138026729,"Eukaryota","18S",500,400,"Test"
"2010","Prot1702_32_F.EukB_MV_25_R","Pezizaceae",4,13693,0.000292120061345213,"Eukaryota","18S",500,400,"Test"
"2011","Prot1702_32_F.EukB_MV_25_R","Pfiesteriaceae",2,13693,0.000146060030672606,"Eukaryota","18S",500,400,"Test"
"2012","Prot1702_32_F.EukB_MV_25_R","Phaeotremellaceae",5,13693,0.000365150076681516,"Eukaryota","18S",500,400,"Test"
"2013","Prot1702_32_F.EukB_MV_25_R","Phallaceae",2,13693,0.000146060030672606,"Eukaryota","18S",500,400,"Test"
"2014","Prot1702_32_F.EukB_MV_25_R","Phycomycetaceae",19,13693,0.00138757029138976,"Eukaryota","18S",500,400,"Test"
"2015","Prot1702_32_F.EukB_MV_25_R","Pichiaceae",10,13693,0.000730300153363032,"Eukaryota","18S",500,400,"Test"
"2016","Prot1702_32_F.EukB_MV_25_R","Poaceae",1,13693,7.30300153363032e-05,"Eukaryota","18S",500,400,"Test"
"2017","Prot1702_32_F.EukB_MV_25_R","Saccharomycetaceae",904,13693,0.0660191338640181,"Eukaryota","18S",500,400,"Test"
"2018","Prot1702_32_F.EukB_MV_25_R","Saccharomycodaceae",205,13693,0.0149711531439422,"Eukaryota","18S",500,400,"Test"
"2019","Prot1702_32_F.EukB_MV_25_R","Salicaceae",186,13693,0.0135835828525524,"Eukaryota","18S",500,400,"Test"
"2020","Prot1702_32_F.EukB_MV_25_R","Sarcocystidae",328,13693,0.0239538450303075,"Eukaryota","18S",500,400,"Test"
"2021","Prot1702_32_F.EukB_MV_25_R","Scenedesmaceae",4,13693,0.000292120061345213,"Eukaryota","18S",500,400,"Test"
"2022","Prot1702_32_F.EukB_MV_25_R","Sclerotiniaceae",8,13693,0.000584240122690426,"Eukaryota","18S",500,400,"Test"
"2023","Prot1702_32_F.EukB_MV_25_R","Sminthuridae",3,13693,0.00021909004600891,"Eukaryota","18S",500,400,"Test"
"2024","Prot1702_32_F.EukB_MV_25_R","Sporidiobolaceae",6,13693,0.000438180092017819,"Eukaryota","18S",500,400,"Test"
"2025","Prot1702_32_F.EukB_MV_25_R","Stenophoridae",5,13693,0.000365150076681516,"Eukaryota","18S",500,400,"Test"
"2026","Prot1702_32_F.EukB_MV_25_R","Syncystidae",20,13693,0.00146060030672606,"Eukaryota","18S",500,400,"Test"
"2027","Prot1702_32_F.EukB_MV_25_R","Thaumatomastigidae",1,13693,7.30300153363032e-05,"Eukaryota","18S",500,400,"Test"
"2028","Prot1702_32_F.EukB_MV_25_R","Tricholomataceae",1,13693,7.30300153363032e-05,"Eukaryota","18S",500,400,"Test"
"2029","Prot1702_32_F.EukB_MV_25_R","Trichomonadidae",18,13693,0.00131454027605346,"Eukaryota","18S",500,400,"Test"
"2030","Prot1702_32_F.EukB_MV_25_R","Trichosporonaceae",5,13693,0.000365150076681516,"Eukaryota","18S",500,400,"Test"
"2031","Prot1702_32_F.EukB_MV_25_R","Trichostrongylidae",14,13693,0.00102242021470825,"Eukaryota","18S",500,400,"Test"
"2032","Prot1702_32_F.wang1624CR6S_16_R","Acaridae",49,58437,0.000838509848212605,"Eukaryota","18S",400,300,"Test"
"2033","Prot1702_32_F.wang1624CR6S_16_R","Acidaminococcaceae",3,58437,5.13373376456697e-05,"Eukaryota","18S",400,300,"Test"
"2034","Prot1702_32_F.wang1624CR6S_16_R","Actinocephalidae",19,58437,0.000325136471755908,"Eukaryota","18S",400,300,"Test"
"2035","Prot1702_32_F.wang1624CR6S_16_R","Adeleidae",222,58437,0.00379896298577956,"Eukaryota","18S",400,300,"Test"
"2036","Prot1702_32_F.wang1624CR6S_16_R","Agaricaceae",10,58437,0.000171124458818899,"Eukaryota","18S",400,300,"Test"
"2037","Prot1702_32_F.wang1624CR6S_16_R","Angiostrongylidae",4765,58437,0.0815408046272054,"Eukaryota","18S",400,300,"Test"
"2038","Prot1702_32_F.wang1624CR6S_16_R","Apiosporaceae",142,58437,0.00242996731522837,"Eukaryota","18S",400,300,"Test"
"2039","Prot1702_32_F.wang1624CR6S_16_R","Araliaceae",6,58437,0.000102674675291339,"Eukaryota","18S",400,300,"Test"
"2040","Prot1702_32_F.wang1624CR6S_16_R","Aspergillaceae",211,58437,0.00361072608107877,"Eukaryota","18S",400,300,"Test"
"2041","Prot1702_32_F.wang1624CR6S_16_R","Betulaceae",78,58437,0.00133477077878741,"Eukaryota","18S",400,300,"Test"
"2042","Prot1702_32_F.wang1624CR6S_16_R","Bifidobacteriaceae",616,58437,0.0105412666632442,"Eukaryota","18S",400,300,"Test"
"2043","Prot1702_32_F.wang1624CR6S_16_R","Bionectriaceae",111,58437,0.00189948149288978,"Eukaryota","18S",400,300,"Test"
"2044","Prot1702_32_F.wang1624CR6S_16_R","Blastocladiaceae",17,58437,0.000290911579992128,"Eukaryota","18S",400,300,"Test"
"2045","Prot1702_32_F.wang1624CR6S_16_R","Botryosphaeriaceae",37,58437,0.000633160497629926,"Eukaryota","18S",400,300,"Test"
"2046","Prot1702_32_F.wang1624CR6S_16_R","Bracteacoccaceae",3,58437,5.13373376456697e-05,"Eukaryota","18S",400,300,"Test"
"2047","Prot1702_32_F.wang1624CR6S_16_R","Brassicaceae",16,58437,0.000273799134110238,"Eukaryota","18S",400,300,"Test"
"2048","Prot1702_32_F.wang1624CR6S_16_R","Bulleraceae",11,58437,0.000188236904700789,"Eukaryota","18S",400,300,"Test"
"2049","Prot1702_32_F.wang1624CR6S_16_R","Bulleribasidiaceae",25,58437,0.000427811147047247,"Eukaryota","18S",400,300,"Test"
"2050","Prot1702_32_F.wang1624CR6S_16_R","Calliphoridae",270,58437,0.00462036038811027,"Eukaryota","18S",400,300,"Test"
"2051","Prot1702_32_F.wang1624CR6S_16_R","Cannabaceae",79,58437,0.0013518832246693,"Eukaryota","18S",400,300,"Test"
"2052","Prot1702_32_F.wang1624CR6S_16_R","Capillariidae",30,58437,0.000513373376456697,"Eukaryota","18S",400,300,"Test"
"2053","Prot1702_32_F.wang1624CR6S_16_R","Carabidae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2054","Prot1702_32_F.wang1624CR6S_16_R","Caryophyllaceae",21,58437,0.000359361363519688,"Eukaryota","18S",400,300,"Test"
"2055","Prot1702_32_F.wang1624CR6S_16_R","Caviomonadidae",8,58437,0.000136899567055119,"Eukaryota","18S",400,300,"Test"
"2056","Prot1702_32_F.wang1624CR6S_16_R","Ceratostomataceae",11,58437,0.000188236904700789,"Eukaryota","18S",400,300,"Test"
"2057","Prot1702_32_F.wang1624CR6S_16_R","Cercomonadidae",107,58437,0.00183103170936222,"Eukaryota","18S",400,300,"Test"
"2058","Prot1702_32_F.wang1624CR6S_16_R","Chenopodiaceae",363,58437,0.00621181785512603,"Eukaryota","18S",400,300,"Test"
"2059","Prot1702_32_F.wang1624CR6S_16_R","Chlamydomonadaceae",72,58437,0.00123209610349607,"Eukaryota","18S",400,300,"Test"
"2060","Prot1702_32_F.wang1624CR6S_16_R","Chlorellaceae",1314,58437,0.0224857538888033,"Eukaryota","18S",400,300,"Test"
"2061","Prot1702_32_F.wang1624CR6S_16_R","Chromulinaceae",10,58437,0.000171124458818899,"Eukaryota","18S",400,300,"Test"
"2062","Prot1702_32_F.wang1624CR6S_16_R","Colpodellidae",189,58437,0.00323425227167719,"Eukaryota","18S",400,300,"Test"
"2063","Prot1702_32_F.wang1624CR6S_16_R","Colpodidae",77,58437,0.00131765833290552,"Eukaryota","18S",400,300,"Test"
"2064","Prot1702_32_F.wang1624CR6S_16_R","Convolvulaceae",35,58437,0.000598935605866146,"Eukaryota","18S",400,300,"Test"
"2065","Prot1702_32_F.wang1624CR6S_16_R","Coriobacteriaceae",440,58437,0.00752947618803155,"Eukaryota","18S",400,300,"Test"
"2066","Prot1702_32_F.wang1624CR6S_16_R","Crenosomatidae",55,58437,0.000941184523503944,"Eukaryota","18S",400,300,"Test"
"2067","Prot1702_32_F.wang1624CR6S_16_R","Cryptosporidiidae",44,58437,0.000752947618803156,"Eukaryota","18S",400,300,"Test"
"2068","Prot1702_32_F.wang1624CR6S_16_R","Cuniculitremaceae",24,58437,0.000410698701165358,"Eukaryota","18S",400,300,"Test"
"2069","Prot1702_32_F.wang1624CR6S_16_R","Cyprididae",92,58437,0.00157434502113387,"Eukaryota","18S",400,300,"Test"
"2070","Prot1702_32_F.wang1624CR6S_16_R","Cystobasidiaceae",34,58437,0.000581823159984257,"Eukaryota","18S",400,300,"Test"
"2071","Prot1702_32_F.wang1624CR6S_16_R","Debaryomycetaceae",531,58437,0.00908670876328354,"Eukaryota","18S",400,300,"Test"
"2072","Prot1702_32_F.wang1624CR6S_16_R","Diatrypaceae",115,58437,0.00196793127641734,"Eukaryota","18S",400,300,"Test"
"2073","Prot1702_32_F.wang1624CR6S_16_R","Dictyochloridaceae",36,58437,0.000616048051748036,"Eukaryota","18S",400,300,"Test"
"2074","Prot1702_32_F.wang1624CR6S_16_R","Dictyosporiaceae",93,58437,0.00159145746701576,"Eukaryota","18S",400,300,"Test"
"2075","Prot1702_32_F.wang1624CR6S_16_R","Dicyrtomidae",328,58437,0.00561288224925989,"Eukaryota","18S",400,300,"Test"
"2076","Prot1702_32_F.wang1624CR6S_16_R","Didymosphaeriaceae",8,58437,0.000136899567055119,"Eukaryota","18S",400,300,"Test"
"2077","Prot1702_32_F.wang1624CR6S_16_R","Diplogasteroididae",6,58437,0.000102674675291339,"Eukaryota","18S",400,300,"Test"
"2078","Prot1702_32_F.wang1624CR6S_16_R","Dipodascaceae",278,58437,0.00475725995516539,"Eukaryota","18S",400,300,"Test"
"2079","Prot1702_32_F.wang1624CR6S_16_R","Drosophilidae",13,58437,0.000222461796464569,"Eukaryota","18S",400,300,"Test"
"2080","Prot1702_32_F.wang1624CR6S_16_R","Echinamoebidae",28,58437,0.000479148484692917,"Eukaryota","18S",400,300,"Test"
"2081","Prot1702_32_F.wang1624CR6S_16_R","Eimeriidae",28,58437,0.000479148484692917,"Eukaryota","18S",400,300,"Test"
"2082","Prot1702_32_F.wang1624CR6S_16_R","Enterocytozoonidae",3295,58437,0.0563855091808272,"Eukaryota","18S",400,300,"Test"
"2083","Prot1702_32_F.wang1624CR6S_16_R","Euglyphidae",31,58437,0.000530485822338587,"Eukaryota","18S",400,300,"Test"
"2084","Prot1702_32_F.wang1624CR6S_16_R","Eupodidae",7,58437,0.000119787121173229,"Eukaryota","18S",400,300,"Test"
"2085","Prot1702_32_F.wang1624CR6S_16_R","Fagaceae",51,58437,0.000872734739976385,"Eukaryota","18S",400,300,"Test"
"2086","Prot1702_32_F.wang1624CR6S_16_R","Filobasidiaceae",81,58437,0.00138610811643308,"Eukaryota","18S",400,300,"Test"
"2087","Prot1702_32_F.wang1624CR6S_16_R","Fusobacteriaceae",7,58437,0.000119787121173229,"Eukaryota","18S",400,300,"Test"
"2088","Prot1702_32_F.wang1624CR6S_16_R","Geastraceae",80,58437,0.00136899567055119,"Eukaryota","18S",400,300,"Test"
"2089","Prot1702_32_F.wang1624CR6S_16_R","Glenodiniaceae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2090","Prot1702_32_F.wang1624CR6S_16_R","Gomphaceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2091","Prot1702_32_F.wang1624CR6S_16_R","Gonostomatidae",20,58437,0.000342248917637798,"Eukaryota","18S",400,300,"Test"
"2092","Prot1702_32_F.wang1624CR6S_16_R","Gregarinidae",811,58437,0.0138781936102127,"Eukaryota","18S",400,300,"Test"
"2093","Prot1702_32_F.wang1624CR6S_16_R","Grossglockneriidae",13,58437,0.000222461796464569,"Eukaryota","18S",400,300,"Test"
"2094","Prot1702_32_F.wang1624CR6S_16_R","Gurleyidae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2095","Prot1702_32_F.wang1624CR6S_16_R","Gymnoascaceae",100,58437,0.00171124458818899,"Eukaryota","18S",400,300,"Test"
"2096","Prot1702_32_F.wang1624CR6S_16_R","Haematococcaceae",11,58437,0.000188236904700789,"Eukaryota","18S",400,300,"Test"
"2097","Prot1702_32_F.wang1624CR6S_16_R","Harpochytriaceae",31,58437,0.000530485822338587,"Eukaryota","18S",400,300,"Test"
"2098","Prot1702_32_F.wang1624CR6S_16_R","Hartmannellidae",47,58437,0.000804284956448825,"Eukaryota","18S",400,300,"Test"
"2099","Prot1702_32_F.wang1624CR6S_16_R","Hausmanniellidae",6,58437,0.000102674675291339,"Eukaryota","18S",400,300,"Test"
"2100","Prot1702_32_F.wang1624CR6S_16_R","Hepatozoidae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2101","Prot1702_32_F.wang1624CR6S_16_R","Herpotrichiellaceae",101,58437,0.00172835703407088,"Eukaryota","18S",400,300,"Test"
"2102","Prot1702_32_F.wang1624CR6S_16_R","Heterakidae",4,58437,6.84497835275596e-05,"Eukaryota","18S",400,300,"Test"
"2103","Prot1702_32_F.wang1624CR6S_16_R","Heteromitidae",79,58437,0.0013518832246693,"Eukaryota","18S",400,300,"Test"
"2104","Prot1702_32_F.wang1624CR6S_16_R","Hydnodontaceae",117,58437,0.00200215616818112,"Eukaryota","18S",400,300,"Test"
"2105","Prot1702_32_F.wang1624CR6S_16_R","Hydrangeaceae",17,58437,0.000290911579992128,"Eukaryota","18S",400,300,"Test"
"2106","Prot1702_32_F.wang1624CR6S_16_R","Hyphochytriaceae",79,58437,0.0013518832246693,"Eukaryota","18S",400,300,"Test"
"2107","Prot1702_32_F.wang1624CR6S_16_R","Hypsibiidae",81,58437,0.00138610811643308,"Eukaryota","18S",400,300,"Test"
"2108","Prot1702_32_F.wang1624CR6S_16_R","Lachnocladiaceae",12,58437,0.000205349350582679,"Eukaryota","18S",400,300,"Test"
"2109","Prot1702_32_F.wang1624CR6S_16_R","Lactobacillaceae",3,58437,5.13373376456697e-05,"Eukaryota","18S",400,300,"Test"
"2110","Prot1702_32_F.wang1624CR6S_16_R","Lecudinidae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2111","Prot1702_32_F.wang1624CR6S_16_R","Lichtheimiaceae",47,58437,0.000804284956448825,"Eukaryota","18S",400,300,"Test"
"2112","Prot1702_32_F.wang1624CR6S_16_R","Lipotrophidae",12,58437,0.000205349350582679,"Eukaryota","18S",400,300,"Test"
"2113","Prot1702_32_F.wang1624CR6S_16_R","Lophodiniaceae",4,58437,6.84497835275596e-05,"Eukaryota","18S",400,300,"Test"
"2114","Prot1702_32_F.wang1624CR6S_16_R","Macrobiotidae",8,58437,0.000136899567055119,"Eukaryota","18S",400,300,"Test"
"2115","Prot1702_32_F.wang1624CR6S_16_R","Malasseziaceae",279,58437,0.00477437240104728,"Eukaryota","18S",400,300,"Test"
"2116","Prot1702_32_F.wang1624CR6S_16_R","Malvaceae",195,58437,0.00333692694696853,"Eukaryota","18S",400,300,"Test"
"2117","Prot1702_32_F.wang1624CR6S_16_R","Massarinaceae",40,58437,0.000684497835275596,"Eukaryota","18S",400,300,"Test"
"2118","Prot1702_32_F.wang1624CR6S_16_R","Melampsoraceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2119","Prot1702_32_F.wang1624CR6S_16_R","Metschnikowiaceae",946,58437,0.0161883738042678,"Eukaryota","18S",400,300,"Test"
"2120","Prot1702_32_F.wang1624CR6S_16_R","Microascaceae",1652,58437,0.0282697605968821,"Eukaryota","18S",400,300,"Test"
"2121","Prot1702_32_F.wang1624CR6S_16_R","Microdochiaceae",18,58437,0.000308024025874018,"Eukaryota","18S",400,300,"Test"
"2122","Prot1702_32_F.wang1624CR6S_16_R","Mniaceae",641,58437,0.0109690778102914,"Eukaryota","18S",400,300,"Test"
"2123","Prot1702_32_F.wang1624CR6S_16_R","Monocystidae",13513,58437,0.231240481201978,"Eukaryota","18S",400,300,"Test"
"2124","Prot1702_32_F.wang1624CR6S_16_R","Mrakiaceae",2141,58437,0.0366377466331263,"Eukaryota","18S",400,300,"Test"
"2125","Prot1702_32_F.wang1624CR6S_16_R","Mucoraceae",10929,58437,0.187021921043175,"Eukaryota","18S",400,300,"Test"
"2126","Prot1702_32_F.wang1624CR6S_16_R","Mycosphaerellaceae",48,58437,0.000821397402330715,"Eukaryota","18S",400,300,"Test"
"2127","Prot1702_32_F.wang1624CR6S_16_R","Myobiidae",152,58437,0.00260109177404726,"Eukaryota","18S",400,300,"Test"
"2128","Prot1702_32_F.wang1624CR6S_16_R","Nectriaceae",505,58437,0.0086417851703544,"Eukaryota","18S",400,300,"Test"
"2129","Prot1702_32_F.wang1624CR6S_16_R","Olpidiaceae",78,58437,0.00133477077878741,"Eukaryota","18S",400,300,"Test"
"2130","Prot1702_32_F.wang1624CR6S_16_R","Onygenaceae",187,58437,0.00320002737991341,"Eukaryota","18S",400,300,"Test"
"2131","Prot1702_32_F.wang1624CR6S_16_R","Oxytrichidae",4,58437,6.84497835275596e-05,"Eukaryota","18S",400,300,"Test"
"2132","Prot1702_32_F.wang1624CR6S_16_R","Peronosporaceae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2133","Prot1702_32_F.wang1624CR6S_16_R","Pezizaceae",46,58437,0.000787172510566935,"Eukaryota","18S",400,300,"Test"
"2134","Prot1702_32_F.wang1624CR6S_16_R","Phallaceae",375,58437,0.00641716720570871,"Eukaryota","18S",400,300,"Test"
"2135","Prot1702_32_F.wang1624CR6S_16_R","Phlaeothripidae",28,58437,0.000479148484692917,"Eukaryota","18S",400,300,"Test"
"2136","Prot1702_32_F.wang1624CR6S_16_R","Phycomycetaceae",234,58437,0.00400431233636224,"Eukaryota","18S",400,300,"Test"
"2137","Prot1702_32_F.wang1624CR6S_16_R","Phyllosiphonaceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2138","Prot1702_32_F.wang1624CR6S_16_R","Physodermataceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2139","Prot1702_32_F.wang1624CR6S_16_R","Pichiaceae",41,58437,0.000701610281157486,"Eukaryota","18S",400,300,"Test"
"2140","Prot1702_32_F.wang1624CR6S_16_R","Pinaceae",2,58437,3.42248917637798e-05,"Eukaryota","18S",400,300,"Test"
"2141","Prot1702_32_F.wang1624CR6S_16_R","Plasmodiophoridae",27,58437,0.000462036038811027,"Eukaryota","18S",400,300,"Test"
"2142","Prot1702_32_F.wang1624CR6S_16_R","Plectidae",46,58437,0.000787172510566935,"Eukaryota","18S",400,300,"Test"
"2143","Prot1702_32_F.wang1624CR6S_16_R","Plectosphaerellaceae",216,58437,0.00369628831048822,"Eukaryota","18S",400,300,"Test"
"2144","Prot1702_32_F.wang1624CR6S_16_R","Plumatellidae",10,58437,0.000171124458818899,"Eukaryota","18S",400,300,"Test"
"2145","Prot1702_32_F.wang1624CR6S_16_R","Poaceae",22,58437,0.000376473809401578,"Eukaryota","18S",400,300,"Test"
"2146","Prot1702_32_F.wang1624CR6S_16_R","Powellomycetaceae",24,58437,0.000410698701165358,"Eukaryota","18S",400,300,"Test"
"2147","Prot1702_32_F.wang1624CR6S_16_R","Pyronemataceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2148","Prot1702_32_F.wang1624CR6S_16_R","Rhabditidae",2,58437,3.42248917637798e-05,"Eukaryota","18S",400,300,"Test"
"2149","Prot1702_32_F.wang1624CR6S_16_R","Rhagidiidae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2150","Prot1702_32_F.wang1624CR6S_16_R","Rhinebothriidae",18,58437,0.000308024025874018,"Eukaryota","18S",400,300,"Test"
"2151","Prot1702_32_F.wang1624CR6S_16_R","Rhizidiomycetaceae",16,58437,0.000273799134110238,"Eukaryota","18S",400,300,"Test"
"2152","Prot1702_32_F.wang1624CR6S_16_R","Rhizophydiaceae",5,58437,8.55622294094495e-05,"Eukaryota","18S",400,300,"Test"
"2153","Prot1702_32_F.wang1624CR6S_16_R","Rhizopodaceae",9,58437,0.000154012012937009,"Eukaryota","18S",400,300,"Test"
"2154","Prot1702_32_F.wang1624CR6S_16_R","Rhizopogonaceae",914,58437,0.0156407755360474,"Eukaryota","18S",400,300,"Test"
"2155","Prot1702_32_F.wang1624CR6S_16_R","Rhogostomidae",63,58437,0.00107808409055906,"Eukaryota","18S",400,300,"Test"
"2156","Prot1702_32_F.wang1624CR6S_16_R","Rosaceae",11,58437,0.000188236904700789,"Eukaryota","18S",400,300,"Test"
"2157","Prot1702_32_F.wang1624CR6S_16_R","Saccharomycetaceae",3496,58437,0.0598251108030871,"Eukaryota","18S",400,300,"Test"
"2158","Prot1702_32_F.wang1624CR6S_16_R","Saccharomycodaceae",1498,58437,0.0256344439310711,"Eukaryota","18S",400,300,"Test"
"2159","Prot1702_32_F.wang1624CR6S_16_R","Sandonidae",100,58437,0.00171124458818899,"Eukaryota","18S",400,300,"Test"
"2160","Prot1702_32_F.wang1624CR6S_16_R","Sapindaceae",425,58437,0.00727278949980321,"Eukaryota","18S",400,300,"Test"
"2161","Prot1702_32_F.wang1624CR6S_16_R","Sarcocystidae",324,58437,0.00554443246573233,"Eukaryota","18S",400,300,"Test"
"2162","Prot1702_32_F.wang1624CR6S_16_R","Scenedesmaceae",3,58437,5.13373376456697e-05,"Eukaryota","18S",400,300,"Test"
"2163","Prot1702_32_F.wang1624CR6S_16_R","Sclerococcaceae",35,58437,0.000598935605866146,"Eukaryota","18S",400,300,"Test"
"2164","Prot1702_32_F.wang1624CR6S_16_R","Sorogenidae",15,58437,0.000256686688228348,"Eukaryota","18S",400,300,"Test"
"2165","Prot1702_32_F.wang1624CR6S_16_R","Spathidiidae",3,58437,5.13373376456697e-05,"Eukaryota","18S",400,300,"Test"
"2166","Prot1702_32_F.wang1624CR6S_16_R","Sphaerocystidae",74,58437,0.00126632099525985,"Eukaryota","18S",400,300,"Test"
"2167","Prot1702_32_F.wang1624CR6S_16_R","Sphenoderiidae",32,58437,0.000547598268220477,"Eukaryota","18S",400,300,"Test"
"2168","Prot1702_32_F.wang1624CR6S_16_R","Spongomonadidae",98,58437,0.00167701969642521,"Eukaryota","18S",400,300,"Test"
"2169","Prot1702_32_F.wang1624CR6S_16_R","Sporidiobolaceae",296,58437,0.00506528398103941,"Eukaryota","18S",400,300,"Test"
"2170","Prot1702_32_F.wang1624CR6S_16_R","Sporormiaceae",13,58437,0.000222461796464569,"Eukaryota","18S",400,300,"Test"
"2171","Prot1702_32_F.wang1624CR6S_16_R","Stenophoridae",112,58437,0.00191659393877167,"Eukaryota","18S",400,300,"Test"
"2172","Prot1702_32_F.wang1624CR6S_16_R","Strophariaceae",8,58437,0.000136899567055119,"Eukaryota","18S",400,300,"Test"
"2173","Prot1702_32_F.wang1624CR6S_16_R","Stylocephalidae",11,58437,0.000188236904700789,"Eukaryota","18S",400,300,"Test"
"2174","Prot1702_32_F.wang1624CR6S_16_R","Symmetrosporaceae",48,58437,0.000821397402330715,"Eukaryota","18S",400,300,"Test"
"2175","Prot1702_32_F.wang1624CR6S_16_R","Syncystidae",1625,58437,0.0278077245580711,"Eukaryota","18S",400,300,"Test"
"2176","Prot1702_32_F.wang1624CR6S_16_R","Thaumatomastigidae",15,58437,0.000256686688228348,"Eukaryota","18S",400,300,"Test"
"2177","Prot1702_32_F.wang1624CR6S_16_R","Thraustochytriaceae",20,58437,0.000342248917637798,"Eukaryota","18S",400,300,"Test"
"2178","Prot1702_32_F.wang1624CR6S_16_R","Tricholomataceae",29,58437,0.000496260930574807,"Eukaryota","18S",400,300,"Test"
"2179","Prot1702_32_F.wang1624CR6S_16_R","Trichomeriaceae",45,58437,0.000770060064685045,"Eukaryota","18S",400,300,"Test"
